id,latitude,longitude,address
21339,40.3495616,-3.6893515,"Calle de Benita López, 24, Los Rosales, Madrid"
21337,40.359715050000005,-3.696647901950831,"Avenida de la Verbena de la Paloma, 10, Los Ángeles, Madrid"
21336,40.3607602,-3.6960666041522816,"Calle Manojo de Rosas, 19, Los Ángeles, Madrid"
21335,40.3526057,-3.6854443,"Calle Villarramiel, 5, Los Rosales, Madrid"
21322,40.3437031,-3.6909081,"beniferri, San Cristóbal, Madrid"
21321,40.3492523,-3.6991973,"Calle alcocer, Los Ángeles, Madrid"
21314,40.3409889,-3.6748546,"Calle de Berrocal, 12, Butarque, Madrid"
21312,40.3565934,-3.6992999500000017,"huesped del sevillano, 21, Los Ángeles, Madrid"
21310,40.3445124,-3.6894412,"Calle de Godella, 100, San Cristóbal, Madrid"
21305,40.3485658,-3.6847772,"Calle de Benimamet, 68, San Cristóbal, Madrid"
21304,40.3431235,-3.6855057,"Calle de Rocafort, 16, San Cristóbal, Madrid"
21303,40.3445124,-3.6894412,"Calle de Godella, 160, San Cristóbal, Madrid"
21302,40.3588758,-3.6851757,"Calle de la Unanimidad, 51, Los Rosales, Madrid"
21299,40.352946,-3.6997151734920153,"Calle Anoeta, 26, Los Ángeles, Madrid"
21297,40.3548912,-3.6811226,"Calle Uranio, 20, Butarque, Madrid"
21287,40.3530902,-3.6987037,"Calle de la del Manojo de Rosas, 49 -47, Los Ángeles, Madrid"
21283,40.3588125,-3.6851713,"Calle de la Unanimidad, 55, Los Rosales, Madrid"
21281,40.3591534,-3.6847879,"Calle de la unanimidad, 45, Los Rosales, Madrid"
21280,40.3584393,-3.6861877,"Calle del Consenso, 6, Los Rosales, Madrid"
21278,40.345152,-3.6907571,"Calle Burjasot, 6, San Cristóbal, Madrid"
21276,40.3568962,-3.695436849999999,"Avenida de la Verbena de la Paloma, 41, Los Ángeles, Madrid"
21274,40.2841457,-3.7948078,"Camino Leganés, 25, San Andrés, Madrid"
21273,40.3550013,-3.685226,"Clara Schumann s/n, Los Rosales, Madrid"
21272,40.35698875,-3.6962087814514426,"Avenida de la Verbena de la Paloma, 26, Los Ángeles, Madrid"
21270,40.3570991,-3.6841334,"Calle Augustóbriga, 9, Los Rosales, Madrid"
21252,40.3425833,-3.6883594,"Calle de Godella, San Cristóbal, Madrid"
21251,40.3421714,-3.6924253,"Paseo de María Droc, 18, San Cristóbal, Madrid"
21250,40.351853,-3.6824616,"Calle Vicente Carballal, 9, Butarque, Madrid"
21247,40.3507186,-3.6921207,"JOSÉ DEL PINO, Los Rosales, Madrid"
21246,40.3412012,-3.6848013,"Paterna, San Cristóbal, Madrid"
21244,40.3560432,-3.6820183,"Calle Euskalduna, 1, Butarque, Madrid"
21241,40.35236685,-3.700761727021405,"Calle de Anoeta, 42, Los Ángeles, Madrid"
21234,40.349198,-3.6857459,"azufre, Los Rosales, Madrid"
21233,40.3528454,-3.6894826,"Calle San Macario, 8, Los Rosales, Madrid"
21230,40.2825142,-3.7878868,"Calle de Getafe, San Andrés, Madrid"
21223,40.3441092,-3.6911854,"Plaza Pinazo, 14, San Cristóbal, Madrid"
21222,40.3513789,-3.6801951,"Calle Miguel Solas, Butarque, Madrid"
21221,40.3568825,-3.6814776,"Avenida de los Rosales, 62, Butarque, Madrid"
21220,40.3577819,-3.6835733,"Calle Grazia Deledda, 9, Los Rosales, Madrid"
21218,40.3409889,-3.6748546,"Calle de Berrocal, 70, Butarque, Madrid"
21216,40.3530902,-3.6987037,"Calle de la del Manojo de Rosas, 65 -69, Los Ángeles, Madrid"
21212,40.3570425,-3.685489,"Flora Tristán, 6, Los Rosales, Madrid"
21193,40.3521173,-3.6943673,"Calle Lazcano, Los Ángeles, Madrid"
21187,40.3486538,-3.6846931,"Calle de Benimamet, San Cristóbal, Madrid"
21185,40.2851537,-3.7934286,"Camino LEGANES, San Andrés, Madrid"
21179,40.343895,-3.6765795,"Calle Silvinita, 1, Butarque, Madrid"
21168,40.3554666,-3.6834951,"Calle del Americio, Butarque, Madrid"
21166,40.349196,-3.6996198,"Paseo Talleres, Madrid, Los Ángeles, Madrid"
21163,40.3425833,-3.6883594,"Calle de godella, San Cristóbal, Madrid"
21160,40.3528527,-3.6846635,"Paseo estación, Los Rosales, Madrid"
21159,40.343895,-3.6765795,"Calle Silvinita, Butarque, Madrid"
21158,40.3560432,-3.6820183,"EUSKALDUNA, Butarque, Madrid"
21157,40.3376362,-3.6755232,"Berrocal, Butarque, Madrid"
21156,40.3505829,-3.6871966,"Calle Leonor Góngora, Los Rosales, Madrid"
21153,40.3441954,-3.6750091,"limonita, Butarque, Madrid"
21148,40.3425833,-3.6883594,"godella, San Cristóbal, Madrid"
21146,40.3445124,-3.6894412,"Calle de Godella, 199, San Cristóbal, Madrid"
21145,40.3517541,-3.6841646,"Calle Manganeso, Los Rosales, Madrid"
21142,40.3625408,-3.6995671,"Calle de Santa Escolástica, 1, Los Ángeles, Madrid"
21137,40.3528527,-3.6846635,"Paseo Estación, 5, Los Rosales, Madrid"
21135,40.350704,-3.6791499,"Calle Calcio, Butarque, Madrid"
21133,40.3516949,-3.6886659,"Calle de Juan José Martínez Seco, Madrid, Los Rosales, Madrid"
21128,40.3505829,-3.6871966,"Leonor Gongora, Los Rosales, Madrid"
21119,40.3520865,-3.6799344,"Calle Mica, Butarque, Madrid"
21118,40.3600535,-3.6854073,"Calle de la Generosidad, Los Rosales, Madrid"
21116,40.3614529,-3.6894243,"Calle de la Unanimidad, Los Rosales, Madrid"
21113,40.3512213,-3.6866576,"Calle de José del Pino, Los Rosales, Madrid"
21111,40.3409889,-3.6748546,"Calle de Berrocal, 14, Butarque, Madrid"
21110,40.3581942,-3.6911269,"Calle de la dulzura, 12, Los Rosales, Madrid"
21095,40.2806456,-3.7953983,"Paseo Talleres , 17, San Andrés, Madrid"
21090,40.3570425,-3.685489,"Calle Flora Tristán, 8, Los Rosales, Madrid"
21056,40.3545688,-3.6899005,"Calle de Villafuerte, Los Rosales, Madrid"
21049,40.3516087,-3.6969212,"arechavaleta, Los Ángeles, Madrid"
21045,40.3513573,-3.6898232,"Calle Villapalacios, Los Rosales, Madrid"
21044,40.3484649,-3.6886982,"Eduardo Minguito, Los Rosales, Madrid"
21043,40.3540323,-3.6816541,"Calle Concepción de la Oliva s/n, Butarque, Madrid"
21042,40.3445938,-3.6721316,"Avenida de los Rosales, Butarque, Madrid"
21037,40.3548912,-3.6811226,"Calle Uranio, 4, Butarque, Madrid"
21034,40.34903,-3.6760582,"estefanita, Butarque, Madrid"
21032,40.3505829,-3.6871966,"Calle Leonor Góngora, 27, Los Rosales, Madrid"
21028,40.3484493,-3.6908676,"Santa Florencia, Los Rosales, Madrid"
21021,40.349769,-3.6987056,"Calle de la Vírgen de los Desamparados, Los Ángeles, Madrid"
21010,40.3605093,-3.6943392,"Calle Pan y Toros, 7, Los Ángeles, Madrid"
21008,40.3538503,-3.6983625,"Calle de la del Manojo de Rosas, Madrid, Los Ángeles, Madrid"
21002,40.3451683,-3.6754238,"acantita, Butarque, Madrid"
20999,40.3538503,-3.6983625,"MANOJO DE ROSAS, Los Ángeles, Madrid"
20991,40.3517541,-3.6841646,"Calle Manganeso, 7, Los Rosales, Madrid"
20990,40.3431235,-3.6855057,"Calle de Rocafort, 84, San Cristóbal, Madrid"
20982,40.3602499,-3.6943712,"Calle Pan y Toros, Los Ángeles, Madrid"
20980,40.3445938,-3.6721316,"Avenida de los Rosales, 107, Butarque, Madrid"
20977,40.345152,-3.6907571,"Calle Burjasot, San Cristóbal, Madrid"
20975,40.3475755,-3.6771178,"berrocal, 3, Butarque, Madrid"
20966,40.3516003,-3.6926224,"Calle de Juan José Martínez Seco s/n, Los Rosales, Madrid"
20960,40.4023759,-3.6037567,"Calle Canteras de Tilly, 14, Casco Histórico de Vicálvaro, Madrid"
20958,40.4014398,-3.6057291,"Calle Rastro, 8, Casco Histórico de Vicálvaro, Madrid"
20954,40.4048088,-3.6072494,"Calle Lago Erie, Casco Histórico de Vicálvaro, Madrid"
20943,40.4012702,-3.6032254,"Calle Lago Balaton, Casco Histórico de Vicálvaro, Madrid"
20936,40.4034866,-3.6075949,"velilla, Casco Histórico de Vicálvaro, Madrid"
20929,40.3951356,-3.6076381,"Calle Minerva, 19, Valdebernardo - Valderribas, Madrid"
20923,40.4038967,-3.6051999,"Calle de la Fuente de San Pedro, Casco Histórico de Vicálvaro, Madrid"
20917,40.404273,-3.6022617,"Calle Mercurio, Casco Histórico de Vicálvaro, Madrid"
20916,40.4046219,-3.6149449,"castellana, Casco Histórico de Vicálvaro, Madrid"
20914,40.4042841,-3.6063536,"Calle del Lago Van, 10, Casco Histórico de Vicálvaro, Madrid"
20909,40.4047534,-3.6036396,"Calle Jardín de la Duquesa, Casco Histórico de Vicálvaro, Madrid"
20901,40.4053463,-3.6058635,"Calle Mercurio, 6, Casco Histórico de Vicálvaro, Madrid"
20891,40.4042168,-3.6089576,"Calle San Cipriano, 31, Casco Histórico de Vicálvaro, Madrid"
20859,40.4053206,-3.6073193,"Calle Villalmanzo, Casco Histórico de Vicálvaro, Madrid"
20858,40.4058276,-3.6051718,"Calle de Ambroz, Casco Histórico de Vicálvaro, Madrid"
20855,40.4040712,-3.6036635,"Calle de San Cipriano, Madrid, Casco Histórico de Vicálvaro, Madrid"
20838,40.3951356,-3.6076381,"Calle Minerva, Valdebernardo - Valderribas, Madrid"
20836,40.4039716,-3.6052521,"Calle del Lago Leman, Casco Histórico de Vicálvaro, Madrid"
20828,40.4034866,-3.6075949,"VELILLA, Casco Histórico de Vicálvaro, Madrid"
20820,40.4074981,-3.6082121,"Villardondiego, Casco Histórico de Vicálvaro, Madrid"
20781,40.4048088,-3.6072494,"Calle Lago Erie, 15, Casco Histórico de Vicálvaro, Madrid"
20778,40.4062557,-3.60503,"Calle de Ambroz, 2, Casco Histórico de Vicálvaro, Madrid"
20751,40.4023759,-3.6037567,"Calle Canteras de Tilly, Casco Histórico de Vicálvaro, Madrid"
20737,40.4040712,-3.6036635,"Calle de San Cipriano, 53, Casco Histórico de Vicálvaro, Madrid"
20732,40.4039851,-3.6035493,"san cipriano, Casco Histórico de Vicálvaro, Madrid"
20718,40.4006435,-3.6047149,"Huerta del convento, Casco Histórico de Vicálvaro, Madrid"
20717,40.4040712,-3.6036635,"Calle de San Cipriano, Casco Histórico de Vicálvaro, Madrid"
20716,40.4057786,-3.6061102,"Calle Villalcampo, 4, Casco Histórico de Vicálvaro, Madrid"
20709,40.4040712,-3.6036635,"Calle de San Cipriano, 55, Casco Histórico de Vicálvaro, Madrid"
20701,40.4051821,-3.6064111,"Calle del Lago Van, 13, Casco Histórico de Vicálvaro, Madrid"
20697,40.4011694,-3.6051076,"Calle Cruz del Carnero, 6, Casco Histórico de Vicálvaro, Madrid"
20692,40.4050815,-3.6049452,"Calle Mercurio, 22, Casco Histórico de Vicálvaro, Madrid"
20681,40.3951356,-3.6076381,"Calle Minerva, 131, Valdebernardo - Valderribas, Madrid"
20675,40.3951356,-3.6076381,"Calle Minerva, 3, Valdebernardo - Valderribas, Madrid"
20667,40.3968545,-3.6079441,"Calle Marmolina, 16, Valdebernardo - Valderribas, Madrid"
20660,40.4034866,-3.6075949,"Calle Velilla, 8, Casco Histórico de Vicálvaro, Madrid"
20643,40.4058975,-3.6052029,"Ambroz, 17, Casco Histórico de Vicálvaro, Madrid"
20625,40.4050266,-3.6019135,"Calle Forges, Madrid, Casco Histórico de Vicálvaro, Madrid"
20576,40.4012358,-3.6093885,"Calle DE PRAT, Casco Histórico de Vicálvaro, Madrid"
20574,40.4003338,-3.6017324,"Calle MINERVA, Casco Histórico de Vicálvaro, Madrid"
20546,40.4053463,-3.6058635,"Mercurio, 60, Casco Histórico de Vicálvaro, Madrid"
20544,40.4040591,-3.6137833,"Calle Paraíso, 2, Casco Histórico de Vicálvaro, Madrid"
20520,40.3979462,-3.6070012,"Calle del Campo de la Torre, Valdebernardo - Valderribas, Madrid"
20516,40.4051821,-3.6064111,"Calle del Lago Van, Casco Histórico de Vicálvaro, Madrid"
20475,40.3729491,-3.6187094,"Calle Sierra de Mira, Casco Histórico de Vallecas, Madrid"
20471,40.3739704,-3.6192244,"Calle Montes Alberes, Casco Histórico de Vallecas, Madrid"
20467,40.3797134,-3.6213748,"Calle de Sierra Gádor, Casco Histórico de Vallecas, Madrid"
20465,40.3779247,-3.6209866646673774,"Paseo Federico García Lorca, Casco Histórico de Vallecas, Madrid"
20464,40.3735228,-3.6218921,"Calle de Peña Cavero, Casco Histórico de Vallecas, Madrid"
20463,40.3846886,-3.6091199,"Calle Castrillo de Aza, Santa Eugenia, Madrid"
20455,40.3781783,-3.6273988,"Calle Puerto de Alazores, Casco Histórico de Vallecas, Madrid"
20446,40.3752185,-3.6227674,"Calle de Francisco de la Fuente, Casco Histórico de Vallecas, Madrid"
20441,40.3812802,-3.6226599,"Calle de Jesús del Pino, Casco Histórico de Vallecas, Madrid"
20439,40.380503,-3.6261933,"SIERRA GADOR, Casco Histórico de Vallecas, Madrid"
20434,40.3712056,-3.6210345,"Calle de Palazuelos, Casco Histórico de Vallecas, Madrid"
20432,40.3711275,-3.6190856,"Calle Sierra de Arla, Casco Histórico de Vallecas, Madrid"
20431,40.37599,-3.622333,"Calle de Peña Ambote, Casco Histórico de Vallecas, Madrid"
20428,40.3803468,-3.6103998,"Calle de Puentelarra, Santa Eugenia, Madrid"
20427,40.3824592,-3.6136362,"Plaza de la Convivencia, Santa Eugenia, Madrid"
20426,40.3695987,-3.6216975,"Calle de Fuentidueña, Casco Histórico de Vallecas, Madrid"
20425,40.3697654,-3.6225879,"Calle Mata del Agua, Casco Histórico de Vallecas, Madrid"
20424,40.3722882,-3.6180394,"Calle del Puerto de Galapagar, Casco Histórico de Vallecas, Madrid"
20407,40.3766717,-3.6035649,"Calle Cirilo Martínez novillo , 27, Santa Eugenia, Madrid"
20400,40.37711045,-3.612682844905321,"Calle Rayo Vallecano, 95, Ensanche de Vallecas - La Gavia, Madrid"
20398,40.3751013,-3.6212145,"Calle de Amalia Marcos s/n, Casco Histórico de Vallecas, Madrid"
20387,40.3753728,-3.6194528,"Calle Milmarcos, Casco Histórico de Vallecas, Madrid"
20383,40.3832883,-3.6079055,"Calle PUENTELARRA, Santa Eugenia, Madrid"
20371,40.3720726,-3.6220821,"PEÑA SORRAPIA, Casco Histórico de Vallecas, Madrid"
20366,40.3807341,-3.6253125,"Plaza de San Jaime, 9, Casco Histórico de Vallecas, Madrid"
20365,40.3718153,-3.6177788,"Calle Sierra de Tortejada, Casco Histórico de Vallecas, Madrid"
20362,40.3832883,-3.6079055,"Puentelarra, Santa Eugenia, Madrid"
20360,40.3657561,-3.6182722,"Avenida DE LA GAVIA, Ensanche de Vallecas - La Gavia, Madrid"
20359,40.3772943,-3.6233469,"Calle de Peña Veiga, Casco Histórico de Vallecas, Madrid"
20351,40.3733145,-3.62028,"Calle Esperanza García, Casco Histórico de Vallecas, Madrid"
20342,40.3798359,-3.6029581,"Avenida de Santa Eugenia, Santa Eugenia, Madrid"
20341,40.3719734,-3.6204907,"SIERRA DEL BREZO, Casco Histórico de Vallecas, Madrid"
20340,40.3700516,-3.6227861,"HUELGA, Casco Histórico de Vallecas, Madrid"
20339,40.3778957,-3.6293081,"Calle de San Jaime, Casco Histórico de Vallecas, Madrid"
20338,40.3783683,-3.6241418,"Sierra Morena, Casco Histórico de Vallecas, Madrid"
20334,40.3751737,-3.621898,"Calle del Puerto de Porzuna, Casco Histórico de Vallecas, Madrid"
20332,40.3776417,-3.6229826,"Paseo DE VILLAMANRIQUE, Casco Histórico de Vallecas, Madrid"
20329,40.37879,-3.6198262,"Calle de los Montes de Toledo, Casco Histórico de Vallecas, Madrid"
20324,40.3703147,-3.6200722,"Calle de Peña Nueva, Casco Histórico de Vallecas, Madrid"
20320,40.3798034,-3.605627,"Calle de Fuentespina, Santa Eugenia, Madrid"
