id,latitude,longitude,address,sq_mt_built,n_rooms,n_bathrooms,n_floors,sq_mt_allotment,floor,buy_price,is_renewal_needed,has_lift,is_exterior,energy_certificate,has_parking,neighborhood,district,house_type,Unnamed: 0,title,subtitle,sq_mt_useful,raw_address,is_exact_address_hidden,street_name,street_number,portal,is_floor_under,door,neighborhood_id,operation,rent_price,rent_price_by_area,is_rent_price_known,buy_price_by_area,is_buy_price_known,house_type_id,is_new_development,built_year,has_central_heating,has_individual_heating,are_pets_allowed,has_ac,has_fitted_wardrobes,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_furnished,is_kitchen_equipped,is_accessible,has_green_zones,has_private_parking,has_public_parking,is_parking_included_in_price,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east
19626,40.3845181,-3.7047454297907487,"Calle Ferroviarios, 47, Almendrales, Madrid",100.0,4,2,1,0.0,-1,190000,True,True,False,0,False,117,18,1,2116,"Piso en venta en calle Ferroviarios, 47","Almendrales, Madrid",,"Calle Ferroviarios, 47",False,Calle Ferroviarios,47,,True,,Neighborhood 117: Almendrales (2205.31 €/m2) - District 18: Usera,sale,884,,False,1900,True,HouseType 1: Pisos,False,,,,,,,,,True,,,,,,,,,,,,,,
19625,40.3851603,-3.7074025,"Calle Ortiz Campos, Pradolongo, Madrid",118.0,3,2,1,0.0,1,366400,False,True,True,0,False,120,18,1,2117,Piso en venta en calle Ortiz Campos,"Pradolongo, Madrid",,Calle Ortiz Campos,True,Calle Ortiz Campos,,,False,,Neighborhood 120: Pradolongo (2068.64 €/m2) - District 18: Usera,sale,1361,,False,3105,True,HouseType 1: Pisos,,,,,,,True,,,,,,,,,,,,,,,,,
19620,40.3869145,-3.6995001,"Calle de Antonio Salvador, 70, Almendrales, Madrid",70.0,2,1,1,0.0,3,121500,True,False,True,0,False,117,18,1,2122,"Piso en venta en calle de Antonio Salvador, 70","Almendrales, Madrid",68.0,"Calle de Antonio Salvador, 70",False,Calle de Antonio Salvador,70,,False,,Neighborhood 117: Almendrales (2205.31 €/m2) - District 18: Usera,sale,631,,False,1736,True,HouseType 1: Pisos,False,,,,,,,,,,,,,,,,,,,,False,False,True,True
19619,40.380209,-3.6916184,"Camino de Perales, San Fermín, Madrid",90.0,2,1,1,0.0,9,169000,False,True,True,0,True,121,18,1,2123,Piso en venta en camino de Perales,"San Fermín, Madrid",81.0,Camino de Perales,True,Camino de Perales,,,False,,Neighborhood 121: San Fermín (1912.8 €/m2) - District 18: Usera,sale,813,,False,1878,True,HouseType 1: Pisos,False,2001.0,,,,,,,,,,,,,True,,,,False,6000.0,,,,
19616,40.3815088,-3.7081085,"carrascales, Pradolongo, Madrid",50.0,2,1,1,0.0,1,95000,True,False,True,0,False,120,18,1,2126,Piso en venta en carrascales,"Pradolongo, Madrid",,carrascales,True,carrascales,,,False,,Neighborhood 120: Pradolongo (2068.64 €/m2) - District 18: Usera,sale,517,,False,1900,True,HouseType 1: Pisos,False,1960.0,,,,,,,,,,,,,,,,,,,,,,
19615,40.3651143,-3.7095784,"Calle Dodge, 3, Orcasitas, Madrid",85.0,2,2,1,0.0,1,188999,False,True,True,0,True,119,18,1,2127,"Piso en venta en calle Dodge, 3","Orcasitas, Madrid",80.0,"Calle Dodge, 3",False,Calle Dodge,3,,False,,Neighborhood 119: Orcasitas (1931.95 €/m2) - District 18: Usera,sale,881,,False,2224,True,HouseType 1: Pisos,False,,True,False,,,,,,,,True,,,,,,,True,0.0,,,,
19613,40.3665959,-3.7178566,"Calle Ordicia, 25, Orcasitas, Madrid",50.0,0,1,1,0.0,-1,128250,False,False,True,5,False,119,18,3,2129,"Estudio en venta en calle Ordicia, 25","Orcasitas, Madrid",42.0,"Calle Ordicia, 25",False,Calle Ordicia,25,,True,,Neighborhood 119: Orcasitas (1931.95 €/m2) - District 18: Usera,sale,659,,False,2565,True,,False,,,,,,True,,,,,,,,,,,,,,,,,
19612,40.3796418,-3.7116773,"Calle de Fermin Donaire, 25, Zofío, Madrid",87.0,3,1,1,0.0,3,155000,False,False,True,0,True,122,18,1,2130,"Piso en venta en calle de Fermin Donaire, 25","Zofío, Madrid",,"Calle de Fermin Donaire, 25",False,Calle de Fermin Donaire,25,,False,,Neighborhood 122: Zofío (1941.38 €/m2) - District 18: Usera,sale,762,,False,1782,True,HouseType 1: Pisos,False,,,,,True,True,,,True,,True,,,,,,,True,0.0,False,True,True,True
19610,40.3665116,-3.713809183858627,"Calle Ordicia, 27, Orcasitas, Madrid",62.0,2,1,1,0.0,7,250000,False,True,True,0,True,119,18,5,2132,"Ático en venta en calle Ordicia, 27","Orcasitas, Madrid",,"Calle Ordicia, 27",False,Calle Ordicia,27,,False,,Neighborhood 119: Orcasitas (1931.95 €/m2) - District 18: Usera,sale,1067,,False,4032,True,HouseType 5: Áticos,False,,,,,,,,True,True,,True,,,,True,,,True,0.0,,,,
19609,40.38372385,-3.704607485717407,"Calle de Ferroviarios, 65, Almendrales, Madrid",120.0,4,2,1,0.0,1,190000,True,False,True,0,False,117,18,1,2133,"Piso en venta en calle de Ferroviarios, 65","Almendrales, Madrid",100.0,"Calle de Ferroviarios, 65",False,Calle de Ferroviarios,65,,False,,Neighborhood 117: Almendrales (2205.31 €/m2) - District 18: Usera,sale,884,,False,1583,True,HouseType 1: Pisos,False,,,,,,,,,True,,,,,,,,,,,,,,
19608,40.3886099,-3.7028914,"Calle Jesús del Gran Poder, 7, Moscardó, Madrid",60.0,1,1,1,0.0,2,180000,False,True,True,1,False,118,18,1,2134,"Piso en venta en calle Jesús del Gran Poder, 7","Moscardó, Madrid",50.0,"Calle Jesús del Gran Poder, 7",False,Calle Jesús del Gran Poder,7,,False,,Neighborhood 118: Moscardó (2284.48 €/m2) - District 18: Usera,sale,851,,False,3000,True,HouseType 1: Pisos,False,,False,True,,,True,,,,,,,,,,,,,,,,,
19606,40.3886099,-3.7028914,"Calle Jesús del Gran Poder, 10, Moscardó, Madrid",70.0,2,1,1,0.0,4,199000,False,False,True,0,False,118,18,1,2136,"Piso en venta en calle Jesús del Gran Poder, 10","Moscardó, Madrid",,"Calle Jesús del Gran Poder, 10",False,Calle Jesús del Gran Poder,10,,False,,Neighborhood 118: Moscardó (2284.48 €/m2) - District 18: Usera,sale,913,,False,2843,True,HouseType 1: Pisos,False,,,,,,True,,,,,,,,,,,,,,,,,
19605,40.3659785,-3.7085021,"Calle Horizon, 1, Orcasitas, Madrid",87.0,2,2,1,0.0,5,208000,False,True,True,7,True,119,18,1,2137,"Piso en venta en calle Horizon, 1","Orcasitas, Madrid",68.0,"Calle Horizon, 1",False,Calle Horizon,1,,False,,Neighborhood 119: Orcasitas (1931.95 €/m2) - District 18: Usera,sale,942,,False,2391,True,HouseType 1: Pisos,False,,,,,,True,,True,,,True,,,True,True,,,True,0.0,,,,
19603,40.3837223,-3.7096179,"Calle de Cocheros, 4, Pradolongo, Madrid",61.0,2,1,1,0.0,-1,128000,False,False,True,1,False,120,18,1,2139,"Piso en venta en calle de Cocheros, 4","Pradolongo, Madrid",54.0,"Calle de Cocheros, 4",False,Calle de Cocheros,4,,True,,Neighborhood 120: Pradolongo (2068.64 €/m2) - District 18: Usera,sale,658,,False,2098,True,HouseType 1: Pisos,False,,,,,,True,,,,,,,,,,,,,,,,,
19602,40.3871926,-3.7115236,"Calle de Salasierra, 3, Moscardó, Madrid",60.0,3,1,1,0.0,1,172000,True,False,True,1,False,118,18,1,2140,"Piso en venta en calle de Salasierra, 3","Moscardó, Madrid",,"Calle de Salasierra, 3",False,Calle de Salasierra,3,,False,,Neighborhood 118: Moscardó (2284.48 €/m2) - District 18: Usera,sale,823,,False,2867,True,HouseType 1: Pisos,False,,,,,,,,,,,,,,,,,,,,,,,
19601,40.38761145,-3.7108654654708535,"Calle Gumersindo Azcárate, 29, Moscardó, Madrid",62.0,3,1,1,0.0,2,155000,False,False,True,1,False,118,18,1,2141,"Piso en venta en calle Gumersindo Azcárate, 29","Moscardó, Madrid",,"Calle Gumersindo Azcárate, 29",False,Calle Gumersindo Azcárate,29,,False,,Neighborhood 118: Moscardó (2284.48 €/m2) - District 18: Usera,sale,762,,False,2500,True,HouseType 1: Pisos,False,,,,,,,,,,,,,,,,,,,,,,,
19600,40.3870077,-3.7098057,"Calle de Elisa, 2, Moscardó, Madrid",66.0,3,1,1,0.0,1,168000,True,False,True,1,False,118,18,1,2142,"Piso en venta en calle de Elisa, 2","Moscardó, Madrid",,"Calle de Elisa, 2",False,Calle de Elisa,2,,False,,Neighborhood 118: Moscardó (2284.48 €/m2) - District 18: Usera,sale,809,,False,2545,True,HouseType 1: Pisos,False,,,,,,True,,,,,,,,,,,,,,,,,
19597,40.3875082,-3.7035828,"Calle de Amparo Usera, 40 -42, Moscardó, Madrid",70.0,1,1,1,0.0,2,117500,False,False,True,0,False,118,18,1,2145,"Piso en venta en calle de Amparo Usera, 40 -42","Moscardó, Madrid",,"Calle de Amparo Usera, 40 -42",False,Calle de Amparo Usera,40 -42,,,,Neighborhood 118: Moscardó (2284.48 €/m2) - District 18: Usera,sale,615,,False,1679,True,HouseType 1: Pisos,,,,,,,,,,True,,True,,,,,,,,,,,,
19594,40.3886958,-3.7010714,"Hermenegildo Bielsa, Moscardó, Madrid",60.0,1,2,1,0.0,-1,180000,False,False,True,2,False,118,18,1,2148,Piso en venta en Hermenegildo Bielsa,"Moscardó, Madrid",,Hermenegildo Bielsa,True,Hermenegildo Bielsa,,,True,,Neighborhood 118: Moscardó (2284.48 €/m2) - District 18: Usera,sale,851,,False,3000,True,HouseType 1: Pisos,False,,False,True,,,,,,,,,,,,,,,,,,,,
19593,40.3906004,-3.7068279,"Calle de Ernestina Manuel de Villena, Moscardó, Madrid",59.0,3,1,1,0.0,4,132000,False,False,True,0,False,118,18,1,2149,Piso en venta en calle de Ernestina Manuel de Villena,"Moscardó, Madrid",,Calle de Ernestina Manuel de Villena,True,Calle de Ernestina Manuel de Villena,,,False,,Neighborhood 118: Moscardó (2284.48 €/m2) - District 18: Usera,sale,674,,False,2237,True,HouseType 1: Pisos,False,,,,,,,,,,,,,,,,,,,,,,,
19591,40.3832768,-3.7058932,"Calle Nicolás Sánchez, 77, Pradolongo, Madrid",75.0,3,2,1,0.0,3,170000,True,False,True,0,False,120,18,1,2151,"Piso en venta en calle Nicolás Sánchez, 77","Pradolongo, Madrid",,"Calle Nicolás Sánchez, 77",False,Calle Nicolás Sánchez,77,,False,,Neighborhood 120: Pradolongo (2068.64 €/m2) - District 18: Usera,sale,816,,False,2267,True,HouseType 1: Pisos,False,,,,,,,,,True,,True,,,,,,,,,,,,
19589,40.3832768,-3.7058932,"Nicolás Sánchez, 121, Pradolongo, Madrid",57.0,2,1,1,0.0,2,110000,False,False,True,0,False,120,18,1,2153,"Piso en venta en Nicolás Sánchez, 121","Pradolongo, Madrid",,"Nicolás Sánchez, 121",False,Nicolás Sánchez,121,,False,,Neighborhood 120: Pradolongo (2068.64 €/m2) - District 18: Usera,sale,583,,False,1930,True,HouseType 1: Pisos,False,,False,True,,,,,,True,,,,,,,,,,,,,,
19588,40.38825105,-3.700215611184485,"Calle de Antonio López, 174, Moscardó, Madrid",80.0,2,1,1,0.0,3,440000,False,True,True,3,False,118,18,1,2154,"Piso en venta en calle de Antonio López, 174","Moscardó, Madrid",,"Calle de Antonio López, 174",False,Calle de Antonio López,174,,False,,Neighborhood 118: Moscardó (2284.48 €/m2) - District 18: Usera,sale,1530,,False,5500,True,HouseType 1: Pisos,False,,False,True,,True,True,,,,,,,,,,,,,,False,False,True,False
19585,40.386039,-3.7142371,"Calle de la Marquesa de Silvela, 14, Moscardó, Madrid",42.0,2,1,1,0.0,2,140000,False,True,True,0,False,118,18,1,2157,"Piso en venta en calle de la Marquesa de Silvela, 14","Moscardó, Madrid",,"Calle de la Marquesa de Silvela, 14",False,Calle de la Marquesa de Silvela,14,,False,,Neighborhood 118: Moscardó (2284.48 €/m2) - District 18: Usera,sale,705,,False,3333,True,HouseType 1: Pisos,False,,,,,True,,,,,,,,,,,,,,,,,,
19582,40.384169,-3.7097638,"Calle de Madridejos, 56, Pradolongo, Madrid",87.0,2,1,1,0.0,2,199000,False,False,True,5,False,120,18,1,2160,"Piso en venta en calle de Madridejos, 56","Pradolongo, Madrid",,"Calle de Madridejos, 56",False,Calle de Madridejos,56,,False,,Neighborhood 120: Pradolongo (2068.64 €/m2) - District 18: Usera,sale,913,,False,2287,True,HouseType 1: Pisos,False,,,,,True,,,,True,True,True,,,,,,,,,True,False,False,False
19580,40.3886099,-3.7028914,"Calle Jesús del Gran Poder, 13, Moscardó, Madrid",78.0,3,1,1,0.0,2,164000,False,True,True,0,False,118,18,1,2162,"Piso en venta en calle Jesús del Gran Poder, 13","Moscardó, Madrid",73.0,"Calle Jesús del Gran Poder, 13",False,Calle Jesús del Gran Poder,13,,False,,Neighborhood 118: Moscardó (2284.48 €/m2) - District 18: Usera,sale,795,,False,2103,True,HouseType 1: Pisos,False,,False,True,,,True,,,True,,,,,,,,,,,False,True,False,True
19578,40.3814092,-3.6997862914405,"Calle Cristo de Lepanto, 1, Almendrales, Madrid",62.0,3,1,1,0.0,1,130200,False,False,False,0,False,117,18,1,2164,"Piso en venta en calle Cristo de Lepanto, 1","Almendrales, Madrid",52.0,"Calle Cristo de Lepanto, 1",False,Calle Cristo de Lepanto,1,,False,,Neighborhood 117: Almendrales (2205.31 €/m2) - District 18: Usera,sale,667,,False,2100,True,HouseType 1: Pisos,False,,,,,,,,,,,,,,,,,,,,False,False,True,False
19577,40.3685805,-3.7057169,"Plaza Promesas, 1, Orcasitas, Madrid",85.0,2,1,1,0.0,-1,110000,False,False,True,7,False,119,18,1,2165,"Piso en venta en plaza Promesas, 1","Orcasitas, Madrid",60.0,"Plaza Promesas, 1",False,Plaza Promesas,1,,True,,Neighborhood 119: Orcasitas (1931.95 €/m2) - District 18: Usera,sale,583,,False,1294,True,HouseType 1: Pisos,False,,,,,,True,,,,,,,,,True,,,,,False,True,False,True
19575,40.3837605,-3.7109222,"Calle Máximo Carazo, 1, Pradolongo, Madrid",65.0,2,1,1,0.0,2,145000,False,False,False,6,False,120,18,1,2167,"Piso en venta en calle Máximo Carazo, 1","Pradolongo, Madrid",,"Calle Máximo Carazo, 1",False,Calle Máximo Carazo,1,,False,,Neighborhood 120: Pradolongo (2068.64 €/m2) - District 18: Usera,sale,725,,False,2231,True,HouseType 1: Pisos,False,,False,True,,,,,,,,,,,,,,,,,False,False,True,False
19574,40.3822338,-3.7076201,"Calle de Isabelita Usera, 18, Pradolongo, Madrid",35.0,2,1,1,0.0,1,130000,False,False,True,0,False,120,18,1,2168,"Piso en venta en calle de Isabelita Usera, 18","Pradolongo, Madrid",30.0,"Calle de Isabelita Usera, 18",False,Calle de Isabelita Usera,18,,False,,Neighborhood 120: Pradolongo (2068.64 €/m2) - District 18: Usera,sale,666,,False,3714,True,HouseType 1: Pisos,False,,False,True,,True,True,,,,,,,,,,,,,,,,,
19573,40.3813317,-3.7016712,"Calle Olvido, 72, Almendrales, Madrid",60.0,3,1,1,0.0,2,180000,False,False,True,0,False,117,18,1,2169,"Piso en venta en calle Olvido, 72","Almendrales, Madrid",,"Calle Olvido, 72",False,Calle Olvido,72,,False,,Neighborhood 117: Almendrales (2205.31 €/m2) - District 18: Usera,sale,851,,False,3000,True,HouseType 1: Pisos,False,,,,,True,True,,,True,True,,,,,,,,,,,,,
19572,40.38136,-3.7068777,"Calle del Jaspe, 18, Pradolongo, Madrid",105.0,2,2,2,0.0,3,300000,False,True,True,0,False,120,18,4,2170,"Dúplex en venta en calle del Jaspe, 18","Pradolongo, Madrid",,"Calle del Jaspe, 18",False,Calle del Jaspe,18,,False,,Neighborhood 120: Pradolongo (2068.64 €/m2) - District 18: Usera,sale,1200,,False,2857,True,HouseType 4: Dúplex,False,,,,,True,True,,,True,,True,,,,,,,,,False,False,False,True
19571,40.3858431,-3.7054682,"Calle de Ferroviarios, 103, Almendrales, Madrid",47.0,2,1,1,0.0,1,115000,False,False,False,0,False,117,18,1,2171,"Piso en venta en calle de Ferroviarios, 103","Almendrales, Madrid",,"Calle de Ferroviarios, 103",False,Calle de Ferroviarios,103,,False,,Neighborhood 117: Almendrales (2205.31 €/m2) - District 18: Usera,sale,604,,False,2447,True,HouseType 1: Pisos,False,,False,True,,True,,,,,,,,,,,,,,,,,,
19570,40.3872375,-3.7135048,"Calle San Nicomedes, 23, Moscardó, Madrid",80.0,3,1,1,0.0,3,143000,False,False,True,0,False,118,18,1,2172,"Piso en venta en calle San Nicomedes, 23","Moscardó, Madrid",70.0,"Calle San Nicomedes, 23",False,Calle San Nicomedes,23,,False,,Neighborhood 118: Moscardó (2284.48 €/m2) - District 18: Usera,sale,717,,False,1788,True,HouseType 1: Pisos,False,,,,,,,,,True,True,,,,,True,,,,,,,,
19569,40.3809189,-3.7138754,"Calle De Silvio Abad, 35, Zofío, Madrid",75.0,3,1,1,0.0,1,127000,True,False,True,3,False,122,18,1,2173,"Piso en venta en calle De Silvio Abad, 35","Zofío, Madrid",,"Calle De Silvio Abad, 35",False,Calle De Silvio Abad,35,,False,,Neighborhood 122: Zofío (1941.38 €/m2) - District 18: Usera,sale,654,,False,1693,True,HouseType 1: Pisos,False,1975.0,,,,,,,,True,True,,,,,,,,,,False,False,True,False
19568,40.3856661,-3.7168759,"Paseo de Santa María de la Cabeza, 173, Moscardó, Madrid",62.0,1,1,1,0.0,1,157000,False,True,True,3,False,118,18,1,2174,"Piso en venta en paseo de Santa María de la Cabeza, 173","Moscardó, Madrid",50.0,"Paseo de Santa María de la Cabeza, 173",False,Paseo de Santa María de la Cabeza,173,,False,,Neighborhood 118: Moscardó (2284.48 €/m2) - District 18: Usera,sale,769,,False,2532,True,HouseType 1: Pisos,False,,False,True,,True,,,,True,,,,,,True,,,,,False,True,False,False
19567,40.3651668,-3.6908772,"Calle de La Silvina, 19, San Fermín, Madrid",120.0,3,2,1,0.0,1,260000,False,True,True,7,True,121,18,1,2175,"Piso en venta en calle de La Silvina, 19","San Fermín, Madrid",,"Calle de La Silvina, 19",False,Calle de La Silvina,19,,False,,Neighborhood 121: San Fermín (1912.8 €/m2) - District 18: Usera,sale,1094,,False,2167,True,HouseType 1: Pisos,False,,False,True,,True,True,,True,,,,,,,True,,,True,0.0,,,,
19566,40.3810317,-3.698039556938694,"Calle Socuéllamos, 4, Almendrales, Madrid",62.0,2,1,1,0.0,3,150000,False,True,True,0,False,117,18,1,2176,"Piso en venta en calle Socuéllamos, 4","Almendrales, Madrid",,"Calle Socuéllamos, 4",False,Calle Socuéllamos,4,,False,,Neighborhood 117: Almendrales (2205.31 €/m2) - District 18: Usera,sale,744,,False,2419,True,HouseType 1: Pisos,False,,False,True,,,,,,,,,,,True,,,,,,False,False,True,False
19564,40.3809226,-3.7009251,"Calle Cristo de Lepanto, 4, Almendrales, Madrid",60.0,2,1,1,0.0,4,110000,False,False,True,0,False,117,18,1,2178,"Piso en venta en calle Cristo de Lepanto, 4","Almendrales, Madrid",52.0,"Calle Cristo de Lepanto, 4",False,Calle Cristo de Lepanto,4,,False,,Neighborhood 117: Almendrales (2205.31 €/m2) - District 18: Usera,sale,583,,False,1833,True,HouseType 1: Pisos,False,,,,,True,True,,,,,,,,,,,,,,False,False,True,False
19562,40.3651668,-3.6908772,"Calle Silvina, 19, San Fermín, Madrid",86.0,2,2,1,0.0,5,225000,False,True,True,0,False,121,18,1,2180,"Piso en venta en calle Silvina, 19","San Fermín, Madrid",,"Calle Silvina, 19",False,Calle Silvina,19,,False,,Neighborhood 121: San Fermín (1912.8 €/m2) - District 18: Usera,sale,994,,False,2616,True,HouseType 1: Pisos,False,,False,True,,True,True,,True,,,,,,True,True,,,,,True,False,False,False
19561,40.3663804,-3.6854091,"Rutilo, 13, San Fermín, Madrid",105.0,3,2,1,0.0,2,280000,False,True,True,0,True,121,18,1,2181,"Piso en venta en Rutilo, 13","San Fermín, Madrid",85.0,"Rutilo, 13",False,Rutilo,13,,False,,Neighborhood 121: San Fermín (1912.8 €/m2) - District 18: Usera,sale,1148,,False,2667,True,HouseType 1: Pisos,False,2001.0,False,True,,True,True,,True,,,True,,,True,True,,,True,0.0,False,False,True,True
19560,40.3812967,-3.713878,"Calle Marina Usera, 38, Zofío, Madrid",64.0,2,1,1,0.0,1,210000,False,False,True,0,True,122,18,1,2182,"Piso en venta en calle Marina Usera, 38","Zofío, Madrid",52.0,"Calle Marina Usera, 38",False,Calle Marina Usera,38,,False,,Neighborhood 122: Zofío (1941.38 €/m2) - District 18: Usera,sale,948,,False,3281,True,HouseType 1: Pisos,False,,,,,,True,,,True,,,,,,,,,False,16000.0,False,False,False,True
19555,40.3854367,-3.7100577,"Calle Esmeralda, 19, Moscardó, Madrid",85.0,3,2,2,0.0,-1,139900,False,True,True,0,False,118,18,4,2187,"Dúplex en venta en calle Esmeralda, 19","Moscardó, Madrid",78.0,"Calle Esmeralda, 19",False,Calle Esmeralda,19,,True,,Neighborhood 118: Moscardó (2284.48 €/m2) - District 18: Usera,sale,705,,False,1646,True,HouseType 4: Dúplex,False,2019.0,False,True,,True,,,,,,True,,,True,,,,,,,,,
19554,40.3683726,-3.708425,"Plaza de las Asambleas 11 2 B, 11, Orcasitas, Madrid",140.0,3,2,1,0.0,2,180000,False,False,True,6,False,119,18,1,2188,"Piso en venta en plaza de las Asambleas 11 2 B, 11","Orcasitas, Madrid",120.0,"Plaza de las Asambleas 11 2 B, 11",False,Plaza de las Asambleas 11 2 B,11,,False,,Neighborhood 119: Orcasitas (1931.95 €/m2) - District 18: Usera,sale,851,,False,1286,True,HouseType 1: Pisos,False,1984.0,True,False,,True,True,,,True,True,,,,,True,,,,,False,False,True,False
19551,40.3858431,-3.7054682,"Calle de Ferroviarios, 70, Almendrales, Madrid",130.0,2,2,2,0.0,3,278000,False,True,True,0,True,117,18,4,2191,"Dúplex en venta en calle de Ferroviarios, 70","Almendrales, Madrid",,"Calle de Ferroviarios, 70",False,Calle de Ferroviarios,70,,False,,Neighborhood 117: Almendrales (2205.31 €/m2) - District 18: Usera,sale,1143,,False,2138,True,HouseType 4: Dúplex,False,,False,True,,True,True,,,True,True,,,,True,,,,True,0.0,False,True,False,True
19550,40.3735438,-3.7124751,"Avenida de Rafaela Ybarra, 2, Zofío, Madrid",68.0,3,1,1,0.0,2,146000,False,False,True,3,False,122,18,1,2192,"Piso en venta en avenida de Rafaela Ybarra, 2","Zofío, Madrid",59.0,"Avenida de Rafaela Ybarra, 2",False,Avenida de Rafaela Ybarra,2,,False,,Neighborhood 122: Zofío (1941.38 €/m2) - District 18: Usera,sale,728,,False,2147,True,HouseType 1: Pisos,False,1960.0,False,True,,True,,,,,True,,,,,,,,,,False,False,True,False
19548,40.3740488,-3.6933236660330815,"Calle estafeta, 8, San Fermín, Madrid",120.0,3,2,1,0.0,9,270000,False,True,True,0,True,121,18,1,2194,"Piso en venta en calle estafeta, 8","San Fermín, Madrid",110.0,"Calle estafeta, 8",False,Calle estafeta,8,,False,,Neighborhood 121: San Fermín (1912.8 €/m2) - District 18: Usera,sale,1122,,False,2250,True,HouseType 1: Pisos,False,1980.0,False,True,,,True,,,,,True,,,True,True,,,True,0.0,,,,
19545,40.3871926,-3.7115236,"Calle Quince de Agosto, Madrid, Moscardó, Madrid",69.0,3,1,1,0.0,3,146000,False,False,True,0,False,118,18,1,2197,"Piso en venta en calle Quince de Agosto, Madrid","Moscardó, Madrid",63.0,"Calle Quince de Agosto, Madrid",True,"Calle Quince de Agosto, Madrid",,,False,,Neighborhood 118: Moscardó (2284.48 €/m2) - District 18: Usera,sale,728,,False,2116,True,HouseType 1: Pisos,False,1960.0,,,,,,,,,,,,,,,,,,,,,,
19544,40.373081,-3.7121784,"Avenida de Rafaela Ybarra, Madrid, Orcasitas, Madrid",47.0,2,1,1,0.0,3,124000,False,False,True,0,False,119,18,1,2198,"Piso en venta en avenida de Rafaela Ybarra, Madrid","Orcasitas, Madrid",,"Avenida de Rafaela Ybarra, Madrid",True,"Avenida de Rafaela Ybarra, Madrid",,,False,,Neighborhood 119: Orcasitas (1931.95 €/m2) - District 18: Usera,sale,642,,False,2638,True,HouseType 1: Pisos,False,,,,,,True,,,,,,,,,,,,,,,,,
19543,40.37911435,-3.699820188344142,"Calle Tomelloso, 63, Almendrales, Madrid",79.0,3,1,1,0.0,4,170000,True,True,True,0,False,117,18,1,2199,"Piso en venta en calle Tomelloso, 63","Almendrales, Madrid",,"Calle Tomelloso, 63",False,Calle Tomelloso,63,,False,,Neighborhood 117: Almendrales (2205.31 €/m2) - District 18: Usera,sale,816,,False,2152,True,HouseType 1: Pisos,False,,,,,,,,,,,,,,,,,,,,False,False,True,True
19542,40.3855531,-3.7064096,"Calle de Nicolás Usera, 22, Moscardó, Madrid",85.0,3,1,1,0.0,3,179800,False,False,True,0,False,118,18,1,2200,"Piso en venta en calle de Nicolás Usera, 22","Moscardó, Madrid",,"Calle de Nicolás Usera, 22",False,Calle de Nicolás Usera,22,,False,,Neighborhood 118: Moscardó (2284.48 €/m2) - District 18: Usera,sale,850,,False,2115,True,HouseType 1: Pisos,False,,,,,,True,,,True,,True,,,,,,,,,,,,
19541,40.36840185,-3.717659,"Calle de Gainza, 211, Orcasitas, Madrid",90.0,3,2,2,0.0,-5,220000,False,False,True,0,False,119,18,2,2201," Chalet pareado en venta en calle de Gainza, 211","Orcasitas, Madrid",,"Calle de Gainza, 211",False,Calle de Gainza,211,,False,,Neighborhood 119: Orcasitas (1931.95 €/m2) - District 18: Usera,sale,979,,False,2444,True,HouseType 2: Casa o chalet,False,,,,,True,True,,,,,,,,,,,,,,False,False,True,False
19538,40.369582,-3.706503,"Avenida Gran, Orcasitas, Madrid",115.0,3,2,1,0.0,7,150000,False,True,True,0,False,119,18,1,2204,Piso en venta en avenida Gran,"Orcasitas, Madrid",,Avenida Gran,True,Avenida Gran,,,False,,Neighborhood 119: Orcasitas (1931.95 €/m2) - District 18: Usera,sale,744,,False,1304,True,HouseType 1: Pisos,False,,True,False,,,True,,,True,,,,,,,,,,,False,False,True,False
19537,40.3796418,-3.7116773,"Calle de Fermin Donaire, Zofío, Madrid",80.0,3,1,1,0.0,2,132000,False,False,True,0,False,122,18,1,2205,Piso en venta en calle de Fermin Donaire,"Zofío, Madrid",67.0,Calle de Fermin Donaire,True,Calle de Fermin Donaire,,,False,,Neighborhood 122: Zofío (1941.38 €/m2) - District 18: Usera,sale,674,,False,1650,True,HouseType 1: Pisos,False,1970.0,False,True,,,,,,True,,,,,,,,,,,False,False,True,False
19532,40.3841149,-3.6992009,"Calle de Santa Cruz de Mudela, Almendrales, Madrid",80.0,3,1,1,0.0,2,119470,False,False,True,1,False,117,18,1,2210,Piso en venta en calle de Santa Cruz de Mudela,"Almendrales, Madrid",,Calle de Santa Cruz de Mudela,True,Calle de Santa Cruz de Mudela,,,,,Neighborhood 117: Almendrales (2205.31 €/m2) - District 18: Usera,sale,623,,False,1493,True,HouseType 1: Pisos,False,,,,,,,,,,,,,,,,,,,,,,,
19529,40.3699354,-3.707266,"Calle gran avenida, 12, Orcasitas, Madrid",110.0,3,2,1,0.0,1,165000,False,False,True,4,False,119,18,1,2213,"Piso en venta en calle gran avenida, 12","Orcasitas, Madrid",,"Calle gran avenida, 12",False,Calle gran avenida,12,,False,,Neighborhood 119: Orcasitas (1931.95 €/m2) - District 18: Usera,sale,798,,False,1500,True,HouseType 1: Pisos,False,,,,,True,True,,,,,,,,,,,,,,,,,
